Generation:21, Observation:[[23, 0], [21, 0], [0, 25], [30, 16], [11, 11], [28, 6], [28, 0], [4, 26], [9, 17], [26, 9], [6, 18], [10, 11], [24, 16], [4, 5], [0, 29], [11, 14], [0, 7], [13, 11], [5, 17], [1, 28], [13, 13], [10, 11], [16, 12], [39, 15], [25, 20]], Rewards:[10, 12, 11, 15, 12, 6, 6, 8, 13, 6, 18, 14, 12, 6, 8, 13, 5, 11, 18, 9, 12, 14, 12, 14, 17]
Generation:22, Observation:[[23, 1], [21, 0], [0, 26], [30, 19], [12, 11], [28, 7], [31, 0], [1, 26], [10, 17], [25, 9], [5, 18], [10, 12], [24, 18], [5, 5], [0, 29], [11, 11], [0, 6], [13, 12], [7, 17], [1, 25], [13, 14], [11, 11], [16, 9], [39, 14], [26, 20]], Rewards:[10, 14, 10, 18, 13, 6, 5, 11, 8, 6, 16, 16, 14, 7, 7, 14, 4, 14, 14, 11, 10, 14, 10, 13, 18]
Generation:23, Observation:[[24, 1], [21, 0], [0, 24], [30, 22], [12, 13], [31, 7], [31, 0], [0, 26], [10, 19], [28, 9], [6, 18], [10, 14], [27, 18], [6, 5], [0, 29], [12, 11], [0, 5], [12, 12], [7, 20], [1, 23], [13, 15], [11, 13], [16, 10], [40, 14], [26, 22]], Rewards:[8, 14, 18, 17, 11, 7, 4, 11, 8, 7, 14, 13, 13, 7, 8, 16, 3, 11, 11, 20, 13, 12, 9, 12, 15]
Generation:24, Observation:[[24, 4], [21, 0], [0, 24], [30, 23], [12, 14], [31, 5], [33, 0], [0, 26], [10, 17], [25, 9], [3, 18], [10, 17], [27, 20], [8, 5], [0, 29], [12, 12], [0, 5], [12, 15], [4, 20], [1, 22], [13, 17], [12, 13], [16, 13], [43, 14], [26, 25]], Rewards:[5, 13, 16, 18, 10, 5, 5, 14, 10, 5, 19, 10, 16, 9, 9, 10, 3, 9, 17, 19, 10, 10, 7, 10, 19]
Generation:25, Observation:[[23, 4], [23, 0], [0, 25], [30, 25], [12, 17], [30, 5], [33, 2], [0, 26], [10, 18], [25, 10], [3, 20], [10, 18], [27, 23], [11, 5], [0, 29], [12, 15], [0, 4], [12, 17], [1, 20], [1, 23], [13, 20], [12, 16], [16, 12], [43, 17], [29, 25]], Rewards:[9, 12, 14, 18, 5, 6, 4, 16, 10, 6, 18, 10, 16, 12, 10, 10, 2, 5, 17, 17, 12, 7, 9, 10, 18]
Generation:26, Observation:[[25, 4], [23, 0], [0, 27], [30, 26], [12, 18], [30, 6], [32, 2], [0, 29], [10, 20], [26, 10], [3, 17], [10, 19], [27, 26], [11, 7], [0, 31], [12, 18], [0, 1], [12, 19], [1, 23], [1, 25], [13, 18], [9, 16], [16, 14], [44, 17], [29, 28]], Rewards:[10, 13, 14, 18, 10, 5, 7, 15, 13, 5, 13, 13, 17, 14, 9, 10, 1, 9, 17, 16, 8, 10, 8, 9, 19]
Generation:27, Observation:[[25, 5], [23, 1], [0, 29], [30, 27], [15, 18], [32, 6], [34, 2], [0, 29], [13, 20], [23, 10], [3, 20], [10, 21], [26, 26], [12, 7], [0, 31], [13, 18], [3, 1], [12, 18], [1, 25], [1, 28], [13, 20], [12, 16], [14, 14], [44, 20], [29, 25]], Rewards:[10, 13, 15, 18, 7, 6, 6, 15, 8, 4, 15, 10, 17, 12, 12, 6, 5, 7, 16, 15, 8, 11, 15, 12, 15]
Generation:28, Observation:[[25, 2], [23, 0], [0, 31], [30, 29], [15, 20], [31, 6], [35, 2], [0, 30], [16, 20], [23, 11], [3, 19], [10, 22], [26, 27], [15, 7], [0, 31], [13, 21], [3, 4], [12, 16], [1, 27], [1, 26], [13, 17], [12, 18], [16, 14], [44, 21], [29, 28]], Rewards:[14, 13, 11, 19, 7, 7, 4, 14, 8, 6, 15, 9, 16, 15, 11, 9, 8, 9, 15, 16, 9, 9, 10, 14, 18]
Generation:29, Observation:[[25, 0], [23, 0], [0, 31], [30, 32], [15, 23], [31, 4], [32, 2], [0, 33], [13, 20], [23, 14], [3, 22], [10, 23], [26, 29], [17, 7], [0, 28], [13, 18], [3, 6], [15, 16], [1, 30], [0, 26], [13, 20], [14, 18], [17, 14], [47, 21], [27, 28]], Rewards:[14, 15, 15, 21, 7, 7, 8, 11, 4, 3, 16, 8, 18, 17, 12, 8, 9, 10, 17, 12, 4, 8, 9, 13, 16]
Generation:30, Observation:[[25, 0], [23, 0], [0, 31], [30, 34], [15, 20], [31, 7], [32, 5], [0, 33], [13, 19], [23, 13], [3, 20], [10, 24], [27, 29], [17, 10], [0, 27], [16, 18], [3, 8], [16, 16], [1, 28], [0, 27], [15, 20], [14, 19], [17, 16], [47, 23], [27, 30]], Rewards:[15, 14, 14, 22, 6, 5, 6, 12, 9, 4, 16, 9, 18, 13, 13, 6, 9, 9, 16, 13, 6, 7, 8, 15, 18]
Generation:31, Observation:[[25, 0], [23, 0], [0, 29], [33, 34], [16, 20], [34, 7], [30, 5], [0, 33], [13, 21], [23, 15], [3, 23], [7, 24], [24, 29], [20, 10], [0, 30], [16, 19], [3, 10], [16, 14], [1, 29], [0, 29], [18, 20], [17, 19], [17, 17], [49, 23], [28, 30]], Rewards:[17, 15, 13, 23, 4, 6, 8, 12, 9, 4, 16, 13, 14, 10, 15, 4, 9, 7, 14, 13, 7, 4, 7, 14, 19]
Generation:32, Observation:[[25, 0], [23, 0], [0, 30], [35, 34], [19, 20], [33, 7], [32, 5], [0, 33], [13, 23], [23, 17], [3, 24], [7, 26], [25, 29], [22, 10], [0, 31], [16, 21], [3, 7], [16, 11], [1, 28], [0, 30], [18, 21], [17, 22], [17, 14], [49, 24], [30, 30]], Rewards:[16, 15, 13, 24, 5, 5, 8, 12, 8, 5, 16, 11, 15, 10, 14, 5, 8, 11, 16, 13, 6, 7, 9, 14, 17]
Generation:33, Observation:[[25, 0], [23, 0], [0, 33], [38, 34], [19, 23], [33, 6], [33, 5], [0, 33], [13, 25], [23, 18], [3, 27], [7, 25], [25, 28], [24, 10], [0, 31], [17, 21], [3, 9], [19, 11], [1, 29], [0, 32], [19, 21], [20, 22], [17, 17], [49, 25], [30, 31]], Rewards:[16, 14, 13, 24, 4, 8, 8, 13, 8, 5, 17, 12, 14, 10, 13, 4, 9, 12, 19, 14, 3, 5, 5, 13, 17]
Generation:34, Observation:[[25, 0], [23, 0], [2, 33], [39, 34], [19, 24], [33, 4], [36, 5], [1, 33], [13, 27], [23, 16], [3, 29], [7, 28], [25, 30], [25, 10], [0, 33], [18, 21], [3, 12], [22, 11], [1, 32], [0, 32], [19, 23], [19, 22], [17, 19], [50, 25], [30, 32]], Rewards:[15, 14, 16, 24, 3, 10, 7, 15, 6, 7, 17, 12, 13, 10, 16, 5, 11, 12, 14, 15, 3, 4, 5, 13, 16]
Generation:35, Observation:[[25, 0], [23, 0], [0, 33], [41, 34], [19, 25], [34, 4], [36, 2], [1, 35], [11, 27], [23, 19], [3, 32], [7, 30], [25, 32], [26, 10], [0, 34], [17, 21], [3, 10], [21, 11], [1, 34], [0, 33], [19, 24], [19, 25], [17, 20], [50, 28], [30, 35]], Rewards:[15, 14, 14, 20, 3, 9, 8, 17, 8, 5, 13, 11, 12, 13, 14, 4, 9, 17, 16, 14, 3, 3, 5, 14, 21]
Generation:36, Observation:[[25, 0], [23, 0], [0, 34], [41, 36], [19, 22], [34, 2], [36, 4], [0, 35], [11, 30], [23, 20], [5, 32], [4, 30], [25, 35], [26, 11], [0, 35], [17, 22], [3, 11], [24, 11], [1, 37], [0, 36], [19, 27], [19, 28], [17, 23], [50, 30], [32, 35]], Rewards:[15, 13, 14, 22, 2, 14, 10, 13, 5, 3, 13, 15, 14, 12, 13, 4, 9, 13, 16, 14, 3, 3, 5, 13, 16]
Generation:37, Observation:[[25, 0], [23, 0], [0, 36], [41, 37], [21, 22], [35, 2], [36, 1], [0, 36], [11, 32], [23, 21], [5, 30], [4, 33], [26, 35], [26, 12], [0, 36], [17, 24], [3, 8], [25, 11], [1, 38], [0, 33], [19, 29], [19, 31], [18, 23], [52, 30], [32, 32]], Rewards:[14, 13, 15, 23, 4, 14, 13, 15, 7, 3, 15, 14, 16, 12, 15, 5, 9, 13, 15, 14, 3, 5, 4, 12, 13]
Generation:38, Observation:[[28, 0], [23, 0], [0, 37], [41, 40], [21, 23], [35, 1], [36, 0], [0, 37], [12, 32], [23, 23], [5, 31], [4, 34], [28, 35], [26, 15], [0, 38], [18, 24], [3, 9], [28, 11], [1, 36], [0, 35], [19, 31], [19, 29], [18, 22], [52, 33], [32, 33]], Rewards:[15, 13, 14, 24, 4, 19, 16, 14, 6, 4, 15, 12, 14, 8, 13, 4, 9, 10, 15, 15, 3, 3, 3, 15, 13]
Generation:39, Observation:[[28, 0], [23, 3], [1, 37], [43, 40], [21, 26], [38, 1], [36, 0], [0, 39], [12, 35], [23, 25], [6, 31], [4, 35], [29, 35], [28, 15], [0, 38], [20, 24], [3, 11], [28, 12], [1, 38], [0, 35], [21, 31], [19, 32], [18, 23], [52, 34], [32, 35]], Rewards:[14, 16, 16, 24, 5, 13, 17, 15, 7, 5, 13, 11, 13, 8, 15, 4, 9, 9, 15, 12, 3, 4, 3, 14, 13]
Generation:40, Observation:[[28, 0], [23, 0], [1, 39], [44, 40], [21, 25], [38, 0], [38, 0], [0, 39], [12, 37], [23, 24], [6, 33], [1, 35], [29, 38], [29, 15], [0, 38], [21, 24], [4, 11], [26, 12], [1, 37], [0, 38], [21, 32], [22, 32], [18, 25], [52, 37], [32, 36]], Rewards:[15, 13, 13, 24, 3, 13, 13, 12, 6, 4, 9, 14, 16, 10, 15, 2, 10, 14, 13, 15, 2, 4, 5, 16, 13]
Generation:41, Observation:[[28, 0], [22, 0], [0, 39], [46, 40], [24, 25], [38, 0], [38, 0], [0, 41], [12, 38], [23, 26], [6, 35], [1, 37], [30, 38], [29, 16], [0, 40], [24, 24], [4, 13], [26, 10], [1, 40], [0, 40], [19, 32], [24, 32], [21, 25], [52, 38], [32, 38]], Rewards:[15, 10, 12, 20, 4, 16, 16, 14, 5, 6, 8, 14, 13, 11, 12, 5, 11, 17, 13, 12, 1, 4, 4, 15, 13]
Generation:42, Observation:[[28, 0], [22, 0], [0, 42], [49, 40], [24, 27], [38, 0], [38, 0], [0, 41], [12, 40], [23, 28], [6, 36], [2, 37], [30, 41], [29, 19], [0, 42], [22, 24], [4, 15], [29, 10], [1, 37], [0, 42], [22, 32], [23, 32], [21, 26], [52, 41], [32, 40]], Rewards:[14, 9, 13, 16, 7, 17, 17, 11, 6, 7, 8, 13, 17, 8, 13, 4, 11, 14, 15, 13, 2, 4, 3, 19, 14]
Generation:43, Observation:[[28, 0], [22, 0], [0, 42], [49, 42], [24, 30], [38, 0], [38, 0], [0, 43], [12, 41], [23, 31], [6, 38], [2, 38], [30, 43], [30, 19], [0, 43], [22, 25], [4, 16], [30, 10], [1, 39], [0, 41], [24, 32], [21, 32], [21, 23], [52, 43], [34, 40]], Rewards:[14, 10, 10, 19, 4, 18, 18, 11, 9, 5, 8, 12, 17, 8, 11, 5, 11, 14, 14, 9, 5, 3, 3, 21, 14]
Generation:44, Observation:[[28, 0], [22, 0], [0, 45], [49, 43], [24, 33], [38, 0], [38, 0], [0, 44], [14, 41], [23, 33], [8, 38], [2, 40], [31, 43], [32, 19], [0, 43], [22, 28], [4, 18], [30, 8], [1, 41], [0, 42], [24, 33], [19, 32], [21, 25], [52, 45], [34, 42]], Rewards:[14, 10, 12, 19, 5, 17, 17, 12, 6, 5, 8, 11, 16, 9, 10, 5, 11, 18, 12, 11, 5, 3, 4, 23, 15]
Generation:45, Observation:[[28, 0], [22, 0], [0, 45], [49, 44], [24, 35], [38, 0], [38, 0], [0, 44], [14, 43], [24, 33], [8, 39], [2, 42], [32, 43], [32, 20], [2, 43], [22, 26], [4, 21], [30, 6], [1, 44], [0, 43], [24, 36], [19, 31], [21, 26], [49, 45], [34, 43]], Rewards:[14, 11, 14, 20, 5, 17, 17, 13, 6, 5, 8, 10, 12, 7, 8, 4, 11, 18, 13, 9, 5, 3, 4, 22, 13]
Generation:46, Observation:[[28, 0], [22, 0], [0, 45], [49, 47], [24, 36], [38, 0], [38, 0], [0, 46], [14, 46], [24, 35], [8, 40], [2, 45], [32, 44], [34, 20], [2, 46], [21, 26], [4, 18], [30, 7], [1, 45], [0, 45], [24, 39], [18, 31], [21, 27], [47, 45], [34, 44]], Rewards:[14, 11, 10, 24, 5, 17, 17, 13, 11, 6, 7, 10, 11, 9, 13, 6, 11, 18, 10, 10, 5, 3, 4, 16, 11]
Generation:47, Observation:[[28, 0], [22, 0], [0, 46], [49, 50], [24, 39], [38, 0], [38, 0], [0, 49], [16, 46], [24, 38], [8, 41], [2, 48], [32, 46], [34, 23], [1, 46], [24, 26], [4, 20], [30, 6], [0, 45], [0, 47], [24, 40], [20, 31], [21, 28], [47, 48], [34, 45]], Rewards:[14, 11, 9, 24, 4, 17, 17, 13, 7, 4, 9, 13, 13, 9, 11, 5, 10, 18, 8, 12, 4, 3, 6, 21, 11]
Generation:48, Observation:[[28, 0], [22, 0], [0, 49], [51, 50], [24, 36], [38, 0], [38, 0], [0, 49], [16, 47], [25, 38], [8, 43], [2, 47], [32, 47], [34, 24], [1, 48], [24, 27], [3, 20], [30, 9], [0, 47], [0, 48], [24, 43], [21, 31], [21, 31], [47, 51], [34, 46]], Rewards:[14, 11, 13, 23, 5, 18, 18, 13, 5, 7, 7, 9, 12, 9, 13, 6, 10, 16, 9, 12, 4, 3, 3, 24, 11]
Generation:49, Observation:[[28, 0], [20, 0], [0, 49], [51, 51], [24, 39], [38, 0], [38, 0], [0, 51], [16, 48], [27, 38], [8, 46], [2, 50], [32, 49], [34, 26], [1, 51], [24, 25], [3, 23], [30, 8], [3, 47], [0, 51], [24, 44], [21, 34], [21, 34], [49, 51], [34, 49]], Rewards:[14, 9, 10, 20, 6, 17, 17, 11, 5, 6, 7, 11, 13, 10, 12, 11, 9, 18, 11, 11, 4, 4, 4, 20, 13]
Generation:50, Observation:[[28, 0], [23, 0], [0, 51], [51, 53], [24, 42], [38, 0], [38, 0], [0, 52], [16, 51], [25, 38], [8, 49], [2, 51], [32, 50], [34, 29], [1, 54], [24, 24], [3, 24], [30, 7], [3, 48], [0, 53], [24, 47], [21, 35], [21, 37], [49, 54], [34, 48]], Rewards:[14, 11, 10, 21, 5, 17, 17, 11, 6, 9, 8, 10, 13, 9, 14, 11, 9, 18, 10, 11, 4, 4, 3, 23, 10]
Generation:51, Observation:[[28, 0], [23, 0], [1, 51], [51, 55], [24, 45], [41, 0], [38, 0], [0, 55], [18, 51], [25, 35], [8, 51], [2, 53], [32, 52], [34, 31], [4, 54], [24, 23], [3, 22], [30, 5], [3, 50], [0, 54], [21, 47], [21, 38], [21, 39], [49, 57], [34, 51]], Rewards:[14, 12, 9, 22, 4, 17, 17, 12, 3, 7, 8, 11, 15, 9, 14, 13, 8, 18, 9, 11, 3, 4, 4, 24, 11]
Generation:52, Observation:[[28, 0], [23, 0], [1, 54], [54, 55], [25, 45], [41, 0], [38, 0], [0, 56], [18, 52], [26, 35], [6, 51], [3, 53], [32, 54], [34, 29], [3, 54], [24, 21], [3, 19], [30, 4], [3, 49], [0, 57], [22, 47], [21, 40], [19, 39], [51, 57], [34, 53]], Rewards:[14, 11, 12, 21, 5, 17, 17, 13, 4, 7, 8, 9, 15, 9, 9, 13, 8, 18, 9, 12, 5, 5, 4, 23, 13]
Generation:53, Observation:[[28, 0], [23, 0], [1, 51], [54, 57], [25, 46], [41, 0], [38, 0], [0, 59], [17, 52], [27, 35], [6, 52], [3, 55], [32, 56], [34, 32], [3, 56], [24, 20], [3, 20], [30, 3], [3, 48], [0, 59], [22, 50], [20, 40], [22, 39], [51, 58], [34, 55]], Rewards:[14, 11, 8, 21, 6, 17, 17, 12, 5, 7, 12, 11, 16, 9, 9, 12, 8, 18, 8, 12, 3, 5, 4, 22, 14]
Generation:54, Observation:[[28, 0], [23, 0], [1, 50], [54, 59], [25, 47], [41, 0], [38, 0], [0, 62], [17, 50], [28, 35], [6, 54], [3, 57], [33, 56], [34, 33], [2, 56], [24, 19], [3, 18], [30, 0], [3, 45], [0, 61], [24, 50], [22, 40], [21, 39], [51, 60], [34, 56]], Rewards:[13, 10, 7, 21, 7, 17, 17, 10, 4, 7, 12, 14, 14, 8, 11, 12, 9, 14, 8, 10, 5, 5, 6, 22, 14]
Generation:55, Observation:[[28, 0], [26, 0], [1, 52], [54, 62], [24, 47], [41, 0], [36, 0], [0, 62], [17, 51], [31, 35], [6, 57], [3, 56], [33, 57], [33, 33], [2, 59], [24, 16], [3, 16], [30, 0], [3, 46], [3, 61], [24, 48], [23, 40], [24, 39], [51, 59], [34, 58]], Rewards:[13, 13, 8, 23, 3, 16, 17, 12, 4, 9, 12, 10, 14, 8, 12, 10, 8, 13, 7, 10, 3, 6, 5, 20, 17]
Generation:56, Observation:[[28, 0], [26, 0], [1, 53], [54, 65], [24, 45], [41, 0], [36, 0], [0, 65], [17, 53], [29, 35], [6, 60], [3, 58], [36, 57], [35, 33], [2, 61], [24, 15], [3, 14], [30, 0], [3, 49], [3, 58], [24, 46], [26, 40], [23, 39], [52, 59], [34, 61]], Rewards:[13, 12, 7, 23, 3, 16, 16, 9, 3, 11, 12, 11, 15, 9, 11, 11, 8, 14, 9, 11, 2, 7, 7, 19, 17]
Generation:57, Observation:[[28, 0], [26, 0], [1, 55], [54, 67], [24, 46], [41, 0], [36, 0], [0, 66], [16, 53], [29, 36], [6, 63], [3, 61], [36, 60], [35, 31], [2, 64], [24, 13], [3, 12], [30, 0], [3, 50], [3, 61], [25, 46], [26, 42], [25, 39], [52, 57], [35, 61]], Rewards:[13, 12, 8, 24, 1, 16, 16, 10, 4, 12, 11, 12, 15, 10, 10, 10, 8, 14, 9, 12, 2, 7, 9, 16, 15]
Generation:58, Observation:[[28, 0], [26, 0], [1, 58], [52, 67], [26, 46], [41, 2], [36, 0], [1, 66], [16, 54], [29, 38], [4, 63], [3, 63], [36, 63], [36, 31], [2, 61], [21, 13], [3, 15], [27, 0], [3, 51], [3, 62], [25, 49], [26, 43], [25, 40], [52, 58], [35, 62]], Rewards:[13, 11, 7, 23, 4, 20, 14, 10, 4, 10, 13, 11, 17, 10, 10, 10, 9, 13, 9, 11, 2, 5, 8, 15, 15]
Generation:59, Observation:[[28, 0], [26, 0], [1, 60], [53, 67], [26, 49], [41, 1], [39, 0], [1, 69], [14, 54], [29, 39], [1, 63], [3, 62], [38, 63], [36, 30], [2, 64], [21, 11], [3, 14], [27, 0], [3, 53], [3, 64], [22, 49], [26, 44], [22, 40], [52, 60], [35, 65]], Rewards:[13, 11, 7, 23, 3, 20, 16, 7, 7, 9, 8, 10, 16, 13, 11, 10, 10, 13, 10, 10, 2, 4, 10, 15, 19]
Generation:60, Observation:[[28, 0], [26, 0], [0, 60], [53, 68], [26, 50], [41, 0], [39, 0], [0, 69], [11, 54], [29, 42], [1, 65], [3, 65], [38, 65], [36, 27], [2, 66], [21, 10], [3, 15], [27, 0], [3, 56], [3, 62], [25, 49], [26, 45], [20, 40], [52, 62], [36, 65]], Rewards:[13, 11, 7, 23, 4, 16, 16, 8, 9, 8, 7, 7, 16, 15, 11, 11, 10, 13, 11, 9, 3, 5, 8, 16, 15]
Generation:61, Observation:[[28, 0], [26, 0], [0, 62], [53, 71], [26, 52], [41, 0], [39, 0], [0, 69], [11, 52], [26, 42], [1, 68], [3, 68], [40, 65], [36, 24], [1, 66], [21, 7], [3, 18], [27, 1], [1, 56], [3, 65], [25, 50], [26, 47], [17, 40], [52, 64], [36, 66]], Rewards:[13, 11, 5, 24, 4, 16, 15, 8, 9, 7, 7, 9, 16, 16, 9, 13, 11, 17, 9, 9, 3, 4, 9, 16, 16]
Generation:62, Observation:[[28, 0], [26, 0], [0, 63], [53, 72], [26, 54], [41, 0], [40, 0], [0, 71], [11, 53], [28, 42], [0, 68], [3, 67], [37, 65], [36, 22], [1, 69], [21, 8], [3, 15], [27, 0], [1, 58], [3, 66], [22, 50], [26, 50], [16, 40], [52, 67], [34, 66]], Rewards:[13, 11, 5, 24, 5, 16, 16, 6, 9, 9, 9, 9, 14, 18, 11, 11, 11, 13, 8, 9, 3, 3, 10, 19, 14]
Generation:63, Observation:[[28, 0], [26, 0], [0, 65], [53, 73], [26, 52], [41, 0], [40, 0], [0, 71], [11, 50], [31, 42], [0, 70], [3, 64], [37, 66], [36, 19], [0, 69], [21, 6], [3, 13], [27, 0], [1, 60], [3, 67], [22, 47], [26, 53], [16, 41], [52, 68], [34, 69]], Rewards:[12, 11, 5, 24, 5, 16, 16, 6, 9, 8, 7, 8, 15, 19, 7, 13, 11, 12, 9, 7, 7, 5, 9, 19, 17]
Generation:64, Observation:[[28, 0], [26, 0], [2, 65], [51, 73], [24, 52], [41, 0], [40, 0], [0, 71], [11, 48], [31, 45], [0, 70], [0, 64], [37, 67], [36, 17], [0, 70], [21, 4], [3, 16], [29, 0], [1, 63], [3, 65], [22, 48], [26, 52], [14, 41], [52, 69], [35, 69]], Rewards:[12, 11, 9, 23, 6, 16, 16, 6, 9, 7, 7, 5, 16, 19, 7, 14, 12, 12, 7, 9, 5, 5, 9, 20, 16]
Generation:65, Observation:[[28, 0], [28, 0], [2, 66], [54, 73], [26, 52], [41, 0], [40, 0], [0, 71], [11, 47], [31, 47], [0, 70], [0, 67], [37, 69], [36, 15], [1, 70], [21, 1], [3, 19], [32, 0], [1, 66], [1, 65], [22, 45], [25, 52], [13, 41], [52, 71], [37, 69]], Rewards:[12, 12, 7, 24, 6, 16, 16, 6, 9, 6, 5, 6, 16, 17, 6, 14, 14, 13, 6, 7, 7, 6, 9, 22, 16]
Generation:66, Observation:[[28, 0], [28, 0], [5, 66], [54, 76], [26, 53], [41, 0], [40, 0], [0, 72], [11, 44], [28, 47], [0, 71], [0, 70], [37, 71], [36, 14], [1, 73], [21, 0], [0, 19], [32, 0], [1, 69], [1, 68], [22, 47], [28, 52], [16, 41], [52, 73], [37, 68]], Rewards:[11, 11, 6, 24, 6, 16, 16, 5, 9, 5, 5, 6, 16, 17, 9, 9, 7, 13, 8, 9, 10, 5, 8, 22, 13]
Generation:67, Observation:[[28, 0], [28, 0], [5, 69], [56, 76], [26, 50], [41, 0], [40, 0], [0, 74], [11, 41], [28, 50], [0, 71], [0, 72], [37, 73], [36, 13], [0, 73], [21, 0], [0, 18], [32, 1], [1, 72], [1, 70], [22, 45], [27, 52], [13, 41], [52, 75], [37, 71]], Rewards:[12, 12, 4, 24, 5, 16, 16, 6, 8, 6, 5, 5, 17, 17, 6, 9, 7, 18, 8, 8, 11, 6, 8, 23, 14]
Generation:68, Observation:[[28, 0], [28, 0], [4, 69], [56, 78], [28, 50], [41, 1], [40, 1], [0, 74], [9, 41], [30, 50], [0, 74], [0, 75], [40, 73], [36, 11], [0, 74], [21, 0], [0, 16], [32, 0], [1, 75], [0, 70], [22, 46], [24, 52], [16, 41], [52, 77], [37, 73]], Rewards:[11, 11, 9, 24, 5, 20, 19, 5, 8, 7, 5, 5, 14, 17, 5, 9, 7, 13, 10, 4, 11, 7, 8, 23, 14]
Generation:69, Observation:[[28, 0], [28, 0], [4, 72], [56, 81], [28, 52], [41, 0], [40, 0], [0, 75], [11, 41], [28, 50], [0, 77], [0, 72], [40, 75], [34, 11], [0, 77], [21, 0], [0, 13], [32, 0], [1, 74], [0, 72], [22, 48], [24, 51], [17, 41], [52, 79], [40, 73]], Rewards:[11, 11, 5, 24, 6, 16, 14, 6, 8, 5, 4, 3, 16, 17, 4, 9, 7, 13, 10, 3, 11, 9, 8, 23, 15]
Generation:70, Observation:[[28, 0], [28, 0], [4, 75], [56, 83], [28, 53], [41, 0], [40, 0], [0, 76], [11, 42], [28, 48], [0, 77], [0, 74], [40, 78], [34, 10], [0, 77], [21, 0], [0, 10], [29, 0], [1, 76], [0, 72], [22, 49], [26, 51], [20, 41], [52, 80], [40, 75]], Rewards:[11, 11, 4, 24, 6, 16, 14, 5, 9, 9, 5, 3, 19, 17, 5, 9, 6, 13, 7, 3, 12, 6, 8, 23, 14]
Generation:71, Observation:[[28, 0], [28, 0], [3, 75], [56, 86], [28, 56], [41, 0], [40, 0], [0, 78], [11, 41], [31, 48], [0, 77], [3, 74], [42, 78], [34, 8], [0, 77], [21, 0], [0, 8], [29, 0], [1, 77], [0, 74], [22, 46], [27, 51], [20, 40], [52, 83], [40, 77]], Rewards:[11, 11, 5, 24, 6, 15, 14, 6, 9, 9, 5, 6, 21, 17, 5, 9, 6, 12, 6, 3, 11, 6, 8, 23, 15]
Generation:72, Observation:[[28, 0], [28, 0], [6, 75], [56, 88], [28, 57], [41, 0], [40, 0], [0, 76], [11, 38], [31, 51], [0, 79], [3, 77], [42, 80], [34, 6], [0, 78], [21, 0], [0, 6], [29, 0], [0, 77], [0, 74], [22, 48], [27, 53], [18, 40], [52, 84], [40, 79]], Rewards:[11, 11, 4, 24, 6, 14, 13, 4, 8, 9, 5, 7, 22, 19, 5, 9, 6, 12, 4, 3, 11, 7, 9, 23, 18]
Generation:73, Observation:[[28, 0], [28, 0], [6, 72], [56, 91], [28, 54], [41, 0], [40, 0], [0, 79], [8, 38], [31, 54], [0, 79], [3, 75], [42, 77], [34, 3], [0, 81], [21, 0], [0, 4], [29, 0], [0, 79], [0, 73], [22, 50], [29, 53], [15, 40], [52, 87], [39, 79]], Rewards:[10, 10, 8, 24, 6, 14, 14, 4, 8, 9, 4, 10, 17, 19, 5, 9, 7, 11, 4, 4, 11, 7, 9, 23, 16]
Generation:74, Observation:[[28, 0], [28, 0], [6, 69], [57, 91], [28, 55], [41, 2], [40, 0], [0, 82], [9, 38], [31, 55], [0, 80], [0, 75], [42, 80], [34, 2], [0, 81], [21, 0], [0, 3], [29, 0], [0, 81], [0, 75], [22, 51], [28, 53], [15, 42], [52, 88], [39, 82]], Rewards:[10, 10, 8, 24, 5, 19, 14, 3, 8, 9, 3, 4, 17, 18, 4, 9, 7, 12, 4, 4, 11, 6, 9, 23, 19]
Generation:75, Observation:[[28, 0], [28, 0], [4, 69], [57, 94], [28, 56], [41, 0], [40, 0], [0, 79], [9, 36], [31, 57], [0, 82], [2, 75], [42, 81], [34, 1], [0, 81], [21, 0], [0, 2], [29, 1], [1, 81], [0, 77], [22, 50], [28, 54], [15, 44], [49, 88], [42, 82]], Rewards:[10, 10, 10, 24, 5, 13, 13, 3, 8, 10, 5, 8, 18, 18, 3, 9, 7, 17, 6, 4, 11, 5, 9, 23, 20]
Generation:76, Observation:[[28, 0], [28, 0], [3, 69], [57, 96], [28, 59], [41, 0], [41, 0], [0, 82], [10, 36], [31, 60], [0, 82], [5, 75], [42, 79], [34, 0], [0, 81], [21, 0], [0, 0], [29, 0], [1, 83], [3, 77], [22, 53], [28, 55], [17, 44], [49, 91], [42, 84]], Rewards:[10, 10, 9, 24, 5, 13, 13, 4, 8, 10, 4, 9, 17, 13, 4, 9, 0, 12, 7, 9, 10, 6, 9, 23, 21]
Generation:77, Observation:[[28, 0], [28, 2], [3, 70], [57, 97], [28, 60], [44, 0], [41, 0], [0, 83], [7, 36], [31, 62], [0, 84], [4, 75], [42, 81], [34, 0], [0, 83], [21, 0], [0, 0], [29, 0], [1, 81], [2, 77], [22, 56], [28, 58], [17, 47], [49, 94], [45, 84]], Rewards:[10, 15, 10, 24, 5, 13, 13, 4, 9, 10, 4, 9, 16, 13, 4, 9, 0, 13, 7, 9, 10, 5, 9, 23, 21]
